Time,ReactorFeedRateStream6,ReactorPressurekPagauge,ReactorLevel,ReactorTemperatureDegC,PurgeRateStream9,ProductSepTempDegC,StripperTemperatureDegC,CompressorWorkkW
2004-01-02 06:00:00,42.509,2706.7,74.923,120.39,0.33854,79.975,66.035,341.2
2004-01-02 06:01:00,41.862,2709.0,75.882,120.4,0.34147,80.15,65.975,341.2
2004-01-02 06:02:00,42.601,2709.8,75.763,120.41,0.32315,80.15,65.97,340.93
2004-01-02 06:03:00,42.402,2711.1,74.323,120.42,0.32828,80.281,65.947,340.87
2004-01-02 06:04:00,42.244,2712.0,76.381,120.38,0.3321,80.255,65.943,340.73
2004-01-02 06:05:00,42.386,2710.9,75.891,120.42,0.33014,80.076,65.886,340.77
2004-01-02 06:06:00,42.554,2708.1,74.567,120.37,0.32718,79.82,65.799,340.83
2004-01-02 06:07:00,42.13,2709.1,75.816,120.38,0.32622,79.804,65.702,341.44
2004-01-02 06:08:00,42.271,2708.1,74.522,120.36,0.32794,79.825,65.654,340.56
2004-01-02 06:09:00,42.208,2711.2,74.162,120.44,0.32518,80.064,65.652,341.37
2004-01-02 06:10:00,42.712,2711.9,75.745,120.4,0.34854,80.206,65.691,341.02
2004-01-02 06:11:00,42.389,2708.3,75.052,120.42,0.34642,79.91,65.677,340.91
2004-01-02 06:12:00,42.606,2705.8,75.54,120.4,0.35058,79.797,65.583,341.04
2004-01-02 06:13:00,42.046,2706.0,75.433,120.41,0.35087,80.003,65.544,340.81
2004-01-02 06:14:00,42.207,2707.1,75.371,120.39,0.31414,80.064,65.543,341.23
2004-01-02 06:15:00,42.001,2709.1,74.859,120.4,0.318,80.175,65.542,341.07
2004-01-02 06:16:00,42.511,2707.5,75.664,120.39,0.32634,80.139,65.513,341.51
2004-01-02 06:17:00,41.812,2706.3,75.001,120.37,0.32424,80.065,65.503,341.19
2004-01-02 06:18:00,42.495,2703.4,75.132,120.41,0.31496,79.77,65.408,341.17
2004-01-02 06:19:00,42.234,2706.7,74.951,120.4,0.31979,80.063,65.337,341.37
2004-01-02 06:20:00,42.331,2708.3,75.095,120.4,0.3479,80.177,65.384,341.65
2004-01-02 06:21:00,42.535,2705.6,75.231,120.38,0.34741,79.982,65.398,341.46
2004-01-02 06:22:00,42.254,2703.6,74.779,120.41,0.33515,79.899,65.38,341.42
2004-01-02 06:23:00,42.637,2703.7,74.741,120.38,0.33487,79.955,65.356,341.45
2004-01-02 06:24:00,42.159,2705.6,75.324,120.4,0.3317,80.126,65.386,341.28
2004-01-02 06:25:00,42.407,2705.1,74.439,120.39,0.33317,80.056,65.427,340.94
2004-01-02 06:26:00,42.555,2704.8,75.48,120.43,0.32126,80.003,65.42,341.57
2004-01-02 06:27:00,42.509,2704.2,74.904,120.39,0.32302,79.992,65.385,341.34
2004-01-02 06:28:00,42.648,2703.0,74.04,120.41,0.3522,79.966,65.368,341.31
2004-01-02 06:29:00,42.287,2703.2,75.623,120.38,0.35585,80.015,65.359,342.0
2004-01-02 06:30:00,41.978,2705.7,74.488,120.43,0.3299,80.256,65.38,341.62
2004-01-02 06:31:00,42.411,2706.2,74.435,120.39,0.33113,80.344,65.44,341.28
2004-01-02 06:32:00,42.529,2703.5,74.509,120.4,0.34864,80.239,65.494,341.34
2004-01-02 06:33:00,42.163,2701.4,74.759,120.37,0.34748,79.991,65.447,341.3
2004-01-02 06:34:00,42.639,2700.4,75.433,120.41,0.32815,79.923,65.385,341.08
2004-01-02 06:35:00,42.27,2702.0,75.773,120.39,0.32907,80.063,65.381,341.34
2004-01-02 06:36:00,42.041,2700.4,75.28,120.39,0.35582,80.096,65.374,341.3
2004-01-02 06:37:00,42.011,2703.3,75.273,120.38,0.35396,80.322,65.42,340.99
2004-01-02 06:38:00,42.359,2701.9,74.602,120.41,0.35833,80.18,65.445,340.43
2004-01-02 06:39:00,42.074,2701.0,74.516,120.41,0.35576,80.178,65.446,341.08
2004-01-02 06:40:00,42.53,2700.4,74.495,120.38,0.36015,80.279,65.478,341.0
2004-01-02 06:41:00,42.299,2701.2,75.894,120.41,0.36122,80.389,65.522,340.48
2004-01-02 06:42:00,42.444,2701.3,75.078,120.41,0.30676,80.296,65.55,340.51
2004-01-02 06:43:00,42.287,2699.2,74.692,120.41,0.31076,80.195,65.564,340.76
2004-01-02 06:44:00,42.463,2700.9,74.888,120.41,0.31795,80.154,65.535,340.36
2004-01-02 06:45:00,42.469,2699.3,74.894,120.39,0.32247,80.004,65.515,340.22
2004-01-02 06:46:00,42.46,2702.1,74.63,120.39,0.34046,80.221,65.516,340.11
2004-01-02 06:47:00,42.496,2702.4,74.849,120.44,0.34094,80.268,65.541,340.23
2004-01-02 06:48:00,42.6,2702.8,74.851,120.37,0.34794,80.309,65.603,340.47
2004-01-02 06:49:00,42.386,2702.6,75.629,120.41,0.34685,80.352,65.627,340.42
2004-01-02 06:50:00,42.481,2704.1,74.717,120.38,0.32719,80.356,65.661,340.23
2004-01-02 06:51:00,42.36,2704.7,75.708,120.4,0.3278,80.346,65.65,341.03
2004-01-02 06:52:00,42.503,2702.1,74.833,120.39,0.35755,80.035,65.648,340.79
2004-01-02 06:53:00,42.406,2702.0,75.321,120.4,0.35699,80.012,65.595,341.66
2004-01-02 06:54:00,42.491,2703.4,75.315,120.4,0.34711,80.213,65.599,341.35
2004-01-02 06:55:00,42.559,2702.5,74.563,120.38,0.34893,80.178,65.611,341.03
2004-01-02 06:56:00,42.185,2700.7,74.675,120.39,0.34299,80.188,65.616,341.14
2004-01-02 06:57:00,42.048,2702.5,74.324,120.41,0.34304,80.366,65.673,341.79
2004-01-02 06:58:00,42.197,2700.3,75.168,120.37,0.3522,80.236,65.706,341.19
2004-01-02 06:59:00,42.46,2701.5,75.419,120.42,0.35438,80.337,65.746,341.07
2004-01-02 07:00:00,42.263,2699.4,75.147,120.38,0.33475,80.164,65.733,341.17
2004-01-02 07:01:00,42.459,2697.5,75.044,120.38,0.33457,79.844,65.689,341.58
2004-01-02 07:02:00,42.64,2700.9,75.766,120.4,0.32952,80.091,65.694,341.3
2004-01-02 07:03:00,41.945,2704.0,75.703,120.44,0.33167,80.399,65.743,341.73
2004-01-02 07:04:00,42.258,2702.9,76.353,120.4,0.33705,80.477,65.892,341.68
2004-01-02 07:05:00,42.588,2699.0,74.843,120.4,0.33895,80.25,65.94,341.51
2004-01-02 07:06:00,42.544,2696.0,75.469,120.38,0.35712,79.982,65.865,341.38
2004-01-02 07:07:00,41.99,2695.9,74.853,120.38,0.35977,80.046,65.802,341.26
2004-01-02 07:08:00,42.562,2699.9,75.69,120.4,0.33724,80.43,65.844,341.05
2004-01-02 07:09:00,42.243,2699.4,74.598,120.37,0.33971,80.351,65.918,340.82
2004-01-02 07:10:00,42.421,2697.6,74.958,120.4,0.3622,80.169,65.925,340.58
2004-01-02 07:11:00,42.486,2698.1,75.354,120.37,0.36099,80.074,65.857,341.17
2004-01-02 07:12:00,42.449,2702.1,75.077,120.42,0.34255,80.322,65.837,340.95
2004-01-02 07:13:00,41.927,2704.4,75.679,120.39,0.34659,80.485,65.882,340.98
2004-01-02 07:14:00,42.487,2703.1,75.655,120.43,0.34271,80.349,65.911,341.47
2004-01-02 07:15:00,42.551,2698.8,75.173,120.36,0.34218,80.008,65.822,341.34
2004-01-02 07:16:00,42.388,2698.9,74.825,120.43,0.36056,80.144,65.781,341.21
2004-01-02 07:17:00,41.958,2699.7,74.735,120.4,0.3544,80.299,65.822,341.15
2004-01-02 07:18:00,42.15,2699.6,75.157,120.4,0.33766,80.386,65.897,340.49
2004-01-02 07:19:00,42.331,2701.9,74.974,120.41,0.33679,80.576,65.97,340.78
2004-01-02 07:20:00,42.637,2698.5,74.831,120.37,0.35878,80.334,65.992,340.55
2004-01-02 07:21:00,42.243,2696.3,75.179,120.39,0.36139,80.094,65.983,340.44
2004-01-02 07:22:00,42.34,2694.9,74.935,120.37,0.35447,79.972,65.885,340.58
2004-01-02 07:23:00,42.219,2697.4,73.538,120.38,0.35432,80.234,65.901,340.83
2004-01-02 07:24:00,42.453,2700.4,75.115,120.42,0.35412,80.345,65.943,340.28
2004-01-02 07:25:00,42.356,2700.2,74.783,120.4,0.35119,80.333,65.978,340.47
2004-01-02 07:26:00,42.073,2701.2,74.86,120.45,0.35676,80.524,66.013,340.13
2004-01-02 07:27:00,42.394,2700.2,74.202,120.38,0.35849,80.454,66.07,340.48
2004-01-02 07:28:00,42.508,2699.6,75.334,120.42,0.32971,80.442,66.073,340.77
2004-01-02 07:29:00,42.115,2698.2,75.452,120.41,0.33186,80.282,66.04,340.47
2004-01-02 07:30:00,42.515,2698.3,74.545,120.41,0.34861,80.346,66.019,340.64
2004-01-02 07:31:00,42.537,2698.0,75.195,120.39,0.34689,80.367,66.027,340.14
2004-01-02 07:32:00,42.517,2697.8,75.318,120.4,0.31851,80.252,66.027,340.39
2004-01-02 07:33:00,42.484,2697.1,75.188,120.39,0.31723,80.201,66.005,340.91
2004-01-02 07:34:00,42.58,2696.7,75.353,120.37,0.32923,80.141,65.988,340.49
2004-01-02 07:35:00,42.223,2700.9,74.708,120.39,0.32805,80.461,65.99,340.92
2004-01-02 07:36:00,42.132,2700.3,74.58,120.4,0.33876,80.335,66.041,341.12
2004-01-02 07:37:00,42.293,2701.0,73.994,120.39,0.33719,80.348,66.024,341.41
2004-01-02 07:38:00,42.175,2701.7,75.077,120.4,0.34895,80.235,66.063,341.4
2004-01-02 07:39:00,42.711,2702.8,75.322,120.41,0.34535,80.279,66.053,341.55
2004-01-02 07:40:00,42.758,2704.2,74.647,120.39,0.33588,80.236,66.002,341.98
2004-01-02 07:41:00,42.551,2703.6,74.576,120.4,0.33798,80.147,66.02,341.9
2004-01-02 07:42:00,42.383,2702.2,74.249,120.39,0.34936,79.998,65.961,341.91
2004-01-02 07:43:00,42.241,2702.5,75.228,120.41,0.34889,80.057,65.929,342.33
2004-01-02 07:44:00,42.235,2704.0,75.31,120.4,0.35706,80.224,65.921,342.47
2004-01-02 07:45:00,41.788,2704.1,75.508,120.44,0.35686,80.33,65.97,342.49
2004-01-02 07:46:00,42.178,2702.3,75.63,120.39,0.35366,80.237,65.98,342.03
2004-01-02 07:47:00,42.42,2699.1,74.836,120.39,0.34893,79.971,65.929,342.53
2004-01-02 07:48:00,42.187,2700.0,75.001,120.37,0.35183,80.049,65.864,342.13
2004-01-02 07:49:00,42.038,2703.6,74.604,120.41,0.35235,80.299,65.864,342.15
2004-01-02 07:50:00,42.275,2704.8,74.34,120.41,0.35616,80.235,65.886,342.01
2004-01-02 07:51:00,42.35,2707.4,74.476,120.39,0.35933,80.27,65.846,341.98
2004-01-02 07:52:00,42.198,2709.7,74.96,120.41,0.33843,80.291,65.889,341.99
2004-01-02 07:53:00,42.234,2709.6,75.052,120.4,0.33592,80.124,65.838,342.4
2004-01-02 07:54:00,42.519,2710.1,74.461,120.4,0.35189,80.112,65.819,342.6
2004-01-02 07:55:00,42.916,2709.7,75.154,120.42,0.35728,79.952,65.756,343.04
2004-01-02 07:56:00,42.549,2713.4,74.41,120.4,0.32911,80.138,65.717,343.02
2004-01-02 07:57:00,42.089,2713.7,74.624,120.42,0.33223,80.057,65.732,343.17
2004-01-02 07:58:00,42.504,2715.1,74.746,120.42,0.35619,79.996,65.696,343.54
2004-01-02 07:59:00,42.381,2716.6,75.738,120.41,0.35847,80.111,65.673,343.65
2004-01-02 08:00:00,42.62,2714.5,75.691,120.41,0.33096,79.875,65.671,344.11
2004-01-02 08:01:00,42.54,2713.1,75.159,120.37,0.33216,79.663,65.592,344.53
2004-01-02 08:02:00,42.229,2713.5,75.665,120.41,0.32962,79.705,65.573,344.65
2004-01-02 08:03:00,42.482,2715.1,75.71,120.36,0.33054,79.783,65.546,344.35
2004-01-02 08:04:00,42.75,2716.2,74.832,120.45,0.32919,79.604,65.533,344.3
2004-01-02 08:05:00,42.492,2717.8,74.79,120.41,0.32642,79.707,65.51,344.46
2004-01-02 08:06:00,42.177,2722.3,75.66,120.43,0.30741,80.113,65.54,344.6
2004-01-02 08:07:00,42.462,2723.1,75.874,120.39,0.30867,80.121,65.639,344.21
2004-01-02 08:08:00,42.601,2720.7,75.887,120.39,0.34842,79.922,65.635,344.19
2004-01-02 08:09:00,42.57,2719.8,75.954,120.39,0.34686,79.765,65.588,344.21
2004-01-02 08:10:00,42.325,2719.8,74.286,120.41,0.32726,79.684,65.509,344.28
2004-01-02 08:11:00,42.329,2718.9,75.438,120.38,0.32884,79.626,65.447,344.18
2004-01-02 08:12:00,42.525,2720.6,75.213,120.42,0.32681,79.771,65.401,344.44
2004-01-02 08:13:00,42.356,2718.2,74.437,120.4,0.32987,79.657,65.356,344.23
2004-01-02 08:14:00,42.771,2717.7,74.767,120.39,0.34362,79.711,65.312,343.59
2004-01-02 08:15:00,42.27,2718.2,75.731,120.42,0.34302,79.828,65.298,342.91
2004-01-02 08:16:00,42.571,2718.3,75.56,120.41,0.33213,79.932,65.311,343.18
2004-01-02 08:17:00,42.194,2716.4,75.1,120.42,0.33209,79.967,65.331,342.72
2004-01-02 08:18:00,41.652,2714.1,75.423,120.39,0.33513,79.787,65.309,342.73
2004-01-02 08:19:00,42.599,2712.0,75.499,120.4,0.33182,79.804,65.259,342.22
2004-01-02 08:20:00,42.147,2711.1,75.883,120.37,0.32422,79.911,65.254,341.72
2004-01-02 08:21:00,42.638,2709.1,74.319,120.42,0.32554,79.843,65.238,341.45
2004-01-02 08:22:00,42.062,2709.0,75.717,120.41,0.31145,79.984,65.218,341.37
2004-01-02 08:23:00,41.993,2707.3,74.796,120.37,0.31118,80.006,65.246,340.7
2004-01-02 08:24:00,42.336,2705.5,75.327,120.39,0.32497,79.853,65.207,340.77
2004-01-02 08:25:00,42.315,2704.2,75.131,120.37,0.32552,79.801,65.159,340.18
2004-01-02 08:26:00,42.032,2704.5,76.458,120.4,0.32642,79.802,65.114,340.53
2004-01-02 08:27:00,42.161,2704.9,75.88,120.36,0.32709,80.01,65.119,339.99
2004-01-02 08:28:00,42.04,2708.0,75.283,120.41,0.33652,80.149,65.18,339.6
2004-01-02 08:29:00,42.334,2707.6,74.775,120.4,0.33641,80.093,65.201,339.66
2004-01-02 08:30:00,42.394,2709.2,74.806,120.41,0.31978,80.253,65.223,339.65
2004-01-02 08:31:00,42.316,2705.7,75.084,120.42,0.32518,80.097,65.227,339.31
2004-01-02 08:32:00,42.36,2705.7,74.732,120.43,0.3401,80.159,65.162,339.17
2004-01-02 08:33:00,42.291,2702.4,75.392,120.45,0.34105,80.075,65.137,338.4
2004-01-02 08:34:00,42.222,2701.1,75.308,120.4,0.29916,80.043,65.107,339.32
2004-01-02 08:35:00,42.113,2700.3,76.395,120.38,0.29705,80.185,65.121,338.93
2004-01-02 08:36:00,42.343,2698.2,75.461,120.4,0.33421,80.109,65.172,338.14
2004-01-02 08:37:00,42.539,2698.5,75.225,120.41,0.33753,80.231,65.204,338.3
2004-01-02 08:38:00,42.695,2695.6,75.775,120.39,0.34278,80.18,65.26,338.27
2004-01-02 08:39:00,42.358,2694.9,74.716,120.38,0.34302,80.077,65.278,337.81
2004-01-02 08:40:00,42.537,2696.1,74.718,120.39,0.33771,80.348,65.315,338.08
2004-01-02 08:41:00,42.007,2698.1,75.115,120.4,0.33401,80.546,65.408,337.68
2004-01-02 08:42:00,42.233,2694.4,75.696,120.4,0.31351,80.328,65.479,338.17
2004-01-02 08:43:00,42.5,2692.8,75.962,120.39,0.31145,80.297,65.506,337.71
2004-01-02 08:44:00,42.389,2691.1,74.376,120.38,0.31947,80.106,65.481,337.51
2004-01-02 08:45:00,41.951,2693.7,74.961,120.4,0.32135,80.232,65.488,337.98
2004-01-02 08:46:00,42.297,2696.0,75.457,120.39,0.33018,80.492,65.525,338.23
2004-01-02 08:47:00,41.897,2697.7,74.718,120.39,0.33222,80.461,65.605,338.2
2004-01-02 08:48:00,42.287,2698.7,73.871,120.41,0.33666,80.303,65.624,338.59
2004-01-02 08:49:00,42.402,2696.7,74.658,120.38,0.33837,80.057,65.601,338.91
2004-01-02 08:50:00,41.957,2697.9,74.32,120.39,0.33746,80.17,65.557,340.0
2004-01-02 08:51:00,42.297,2699.2,74.496,120.43,0.33593,80.3,65.643,339.81
2004-01-02 08:52:00,41.933,2702.1,74.299,120.41,0.33979,80.459,65.7,340.51
2004-01-02 08:53:00,42.711,2701.8,74.442,120.41,0.34527,80.36,65.758,339.97
2004-01-02 08:54:00,42.131,2700.0,75.376,120.41,0.32497,80.169,65.765,340.11
2004-01-02 08:55:00,42.34,2698.2,74.577,120.42,0.32744,80.171,65.77,340.46
2004-01-02 08:56:00,42.197,2697.6,74.84,120.42,0.3409,80.2,65.817,340.09
2004-01-02 08:57:00,42.465,2695.8,75.043,120.41,0.33999,80.157,65.903,340.7
2004-01-02 08:58:00,42.457,2696.1,74.506,120.4,0.33415,80.185,65.98,340.23
2004-01-02 08:59:00,42.267,2697.5,74.438,120.42,0.33926,80.438,66.068,340.5
2004-01-02 09:00:00,42.516,2697.5,74.297,120.39,0.33008,80.465,66.193,340.37
2004-01-02 09:01:00,42.174,2698.2,75.133,120.38,0.3314,80.4,66.278,340.71
2004-01-02 09:02:00,42.559,2697.9,74.538,120.4,0.35379,80.416,66.351,340.87
2004-01-02 09:03:00,42.219,2696.2,74.056,120.36,0.35752,80.141,66.319,340.99
2004-01-02 09:04:00,42.027,2696.4,75.282,120.39,0.3351,80.166,66.32,340.56
2004-01-02 09:05:00,42.033,2698.0,74.696,120.36,0.33024,80.222,66.308,340.87
2004-01-02 09:06:00,42.199,2698.6,73.957,120.42,0.34479,80.269,66.337,340.54
2004-01-02 09:07:00,42.764,2699.7,73.857,120.39,0.3442,80.322,66.378,340.76
2004-01-02 09:08:00,42.407,2699.6,74.068,120.4,0.34092,80.34,66.415,341.29
2004-01-02 09:09:00,42.361,2699.5,74.359,120.4,0.33431,80.298,66.448,341.01
2004-01-02 09:10:00,41.942,2699.4,74.88,120.4,0.33144,80.092,66.462,341.26
2004-01-02 09:11:00,42.48,2700.8,74.722,120.41,0.32988,80.081,66.469,342.1
2004-01-02 09:12:00,42.211,2700.7,74.902,120.42,0.34248,80.07,66.47,341.86
2004-01-02 09:13:00,42.706,2702.4,75.43,120.43,0.33951,80.088,66.502,342.08
2004-01-02 09:14:00,42.362,2703.5,73.941,120.42,0.33283,80.281,66.538,341.94
2004-01-02 09:15:00,42.365,2703.7,74.885,120.39,0.32932,80.371,66.651,341.88
2004-01-02 09:16:00,42.919,2702.5,75.264,120.4,0.3257,80.197,66.661,342.17
2004-01-02 09:17:00,42.237,2702.9,75.219,120.38,0.32775,80.151,66.636,342.12
2004-01-02 09:18:00,42.368,2703.7,75.76,120.42,0.32356,80.2,66.634,342.34
2004-01-02 09:19:00,42.579,2704.0,74.468,120.4,0.32175,80.151,66.646,342.37
2004-01-02 09:20:00,42.278,2704.8,75.183,120.39,0.33675,80.052,65.721,341.45
2004-01-02 09:21:00,42.19,2704.4,75.017,120.41,0.33893,80.057,65.703,341.58
2004-01-02 09:22:00,42.488,2706.1,74.556,120.39,0.33684,80.186,65.76,341.52
2004-01-02 09:23:00,42.258,2706.1,74.877,120.43,0.33731,80.182,65.74,341.67
2004-01-02 09:24:00,42.192,2705.4,75.519,120.38,0.32348,80.173,65.758,341.18
2004-01-02 09:25:00,42.291,2706.1,75.267,120.43,0.32507,80.154,65.771,341.26
2004-01-02 09:26:00,42.538,2705.7,75.861,120.41,0.32003,79.984,65.759,341.28
2004-01-02 09:27:00,42.345,2705.5,75.003,120.4,0.3164,79.952,65.707,341.72
2004-01-02 09:28:00,42.748,2702.2,75.437,120.4,0.34883,79.83,65.661,341.8
2004-01-02 09:29:00,42.422,2702.0,75.324,120.37,0.34866,79.924,65.623,340.64
2004-01-02 09:30:00,41.866,2706.8,75.633,120.4,0.32992,80.174,65.66,341.43
2004-01-02 09:31:00,42.367,2707.2,74.94,120.39,0.32847,80.191,65.726,341.14
2004-01-02 09:32:00,42.37,2708.1,75.456,120.4,0.34844,80.276,65.735,341.68
2004-01-02 09:33:00,42.367,2705.7,75.491,120.41,0.34915,80.035,65.745,341.26
2004-01-02 09:34:00,42.684,2706.1,74.748,120.39,0.33759,79.963,65.721,341.29
2004-01-02 09:35:00,42.213,2707.9,74.373,120.42,0.33967,80.112,65.678,341.25
2004-01-02 09:36:00,42.404,2707.6,75.085,120.39,0.3358,80.138,65.681,342.05
2004-01-02 09:37:00,42.406,2705.7,74.461,120.41,0.33297,80.07,65.71,341.89
2004-01-02 09:38:00,42.404,2702.1,75.264,120.4,0.32688,79.788,65.652,341.68
2004-01-02 09:39:00,42.521,2701.5,74.888,120.4,0.32812,79.751,65.562,341.77
2004-01-02 09:40:00,42.505,2707.0,74.619,120.43,0.32573,80.227,65.601,342.58
2004-01-02 09:41:00,42.396,2708.0,74.674,120.43,0.32635,80.447,65.738,341.35
2004-01-02 09:42:00,42.44,2703.9,75.418,120.4,0.34432,80.184,65.824,341.77
2004-01-02 09:43:00,42.63,2702.5,75.204,120.42,0.34988,80.079,65.837,341.94
2004-01-02 09:44:00,42.104,2701.5,74.839,120.39,0.33399,80.123,65.848,341.93
2004-01-02 09:45:00,42.546,2699.5,75.32,120.39,0.33678,79.952,65.822,341.63
2004-01-02 09:46:00,42.121,2698.5,75.608,120.39,0.32874,79.931,65.778,341.32
2004-01-02 09:47:00,42.395,2701.2,75.611,120.41,0.33125,80.277,65.787,341.89
2004-01-02 09:48:00,42.291,2698.8,74.27,120.38,0.34059,80.25,65.838,340.92
2004-01-02 09:49:00,42.75,2697.4,74.962,120.4,0.34084,80.26,65.835,341.08
2004-01-02 09:50:00,42.064,2695.4,76.128,120.38,0.33274,80.117,65.829,340.75
2004-01-02 09:51:00,42.492,2694.3,75.105,120.38,0.33662,80.088,65.833,340.79
2004-01-02 09:52:00,42.382,2694.0,75.622,120.4,0.34132,80.088,65.819,340.66
2004-01-02 09:53:00,42.601,2694.4,74.556,120.37,0.34417,80.219,65.827,340.41
2004-01-02 09:54:00,42.157,2695.7,74.385,120.42,0.34025,80.445,65.877,340.36
2004-01-02 09:55:00,42.302,2696.1,74.152,120.37,0.33805,80.542,65.98,340.1
2004-01-02 09:56:00,41.953,2695.1,74.681,120.42,0.34358,80.312,65.997,339.72
2004-01-02 09:57:00,42.304,2693.9,74.935,120.4,0.34471,80.176,65.943,339.57
2004-01-02 09:58:00,42.46,2696.8,75.73,120.41,0.33699,80.43,65.966,339.82
2004-01-02 09:59:00,42.387,2697.9,74.888,120.41,0.33805,80.574,66.025,340.2
2004-01-02 10:00:00,42.438,2695.3,74.5,120.39,0.34287,80.347,66.048,339.58
2004-01-02 10:01:00,42.231,2694.4,75.951,120.41,0.34453,80.21,65.955,339.73
2004-01-02 10:02:00,42.028,2694.6,74.871,120.4,0.35746,80.319,65.891,339.81
2004-01-02 10:03:00,41.892,2696.1,74.979,120.41,0.36288,80.368,65.905,340.17
2004-01-02 10:04:00,42.59,2695.6,75.93,120.4,0.33705,80.298,65.89,339.8
2004-01-02 10:05:00,42.644,2694.5,75.729,120.43,0.33655,80.22,65.855,339.81
2004-01-02 10:06:00,41.971,2694.4,75.011,120.38,0.35019,80.301,65.807,340.26
2004-01-02 10:07:00,42.578,2694.3,74.822,120.41,0.34869,80.239,65.773,340.21
2004-01-02 10:08:00,42.562,2697.0,73.914,120.4,0.34266,80.45,65.778,339.91
2004-01-02 10:09:00,42.737,2699.0,74.248,120.39,0.34362,80.429,65.794,340.37
2004-01-02 10:10:00,42.532,2697.9,74.454,120.4,0.33513,80.444,65.817,340.62
2004-01-02 10:11:00,42.542,2697.9,74.484,120.4,0.33335,80.664,65.868,340.48
2004-01-02 10:12:00,42.17,2697.1,75.496,120.42,0.3497,80.509,65.922,339.89
2004-01-02 10:13:00,42.476,2696.4,74.376,120.42,0.35232,80.428,65.885,339.83
2004-01-02 10:14:00,42.449,2695.1,75.282,120.37,0.33319,79.99,65.783,340.79
2004-01-02 10:15:00,42.444,2697.8,74.809,120.42,0.3366,80.039,65.715,341.4
2004-01-02 10:16:00,42.368,2698.6,74.373,120.38,0.34849,80.163,65.674,341.42
2004-01-02 10:17:00,41.822,2701.8,75.004,120.43,0.34814,80.416,65.761,341.66
2004-01-02 10:18:00,42.646,2699.6,74.889,120.38,0.33618,80.2,65.792,341.77
2004-01-02 10:19:00,42.023,2703.7,75.056,120.39,0.33766,80.525,65.834,341.76
2004-01-02 10:20:00,42.487,2706.2,74.318,120.4,0.34315,80.558,65.905,341.74
2004-01-02 10:21:00,42.939,2706.4,75.108,120.42,0.34695,80.32,65.909,341.98
2004-01-02 10:22:00,42.449,2706.3,74.389,120.39,0.35197,80.121,65.85,342.64
2004-01-02 10:23:00,42.86,2706.4,74.599,120.38,0.34879,80.099,65.762,342.75
2004-01-02 10:24:00,42.711,2708.9,75.072,120.4,0.32831,80.194,65.739,342.55
2004-01-02 10:25:00,42.512,2710.9,74.185,120.41,0.32859,80.177,65.72,343.08
2004-01-02 10:26:00,42.213,2710.2,74.526,120.4,0.35874,80.115,65.704,343.46
2004-01-02 10:27:00,42.297,2708.5,74.75,120.4,0.35718,79.916,65.685,343.72
2004-01-02 10:28:00,42.14,2707.9,74.655,120.35,0.35129,79.749,65.632,343.89
2004-01-02 10:29:00,42.351,2710.7,75.076,120.4,0.35259,80.065,65.624,344.1
2004-01-02 10:30:00,42.273,2711.4,74.953,120.39,0.32541,80.077,65.652,344.39
2004-01-02 10:31:00,42.629,2711.6,74.458,120.42,0.32549,80.013,65.68,344.15
2004-01-02 10:32:00,42.751,2709.4,74.546,120.38,0.34116,79.91,65.644,344.5
2004-01-02 10:33:00,42.562,2708.8,74.117,120.41,0.34244,79.856,65.609,344.28
2004-01-02 10:34:00,42.352,2710.0,75.027,120.39,0.34149,80.049,65.636,344.22
2004-01-02 10:35:00,41.976,2711.1,75.434,120.4,0.3442,80.204,65.695,343.77
2004-01-02 10:36:00,42.504,2710.1,74.459,120.41,0.33054,80.18,65.718,343.65
2004-01-02 10:37:00,42.058,2709.3,74.809,120.39,0.32796,80.108,65.701,343.22
2004-01-02 10:38:00,42.709,2706.1,75.196,120.39,0.35557,79.836,65.634,343.13
2004-01-02 10:39:00,42.363,2706.6,75.762,120.41,0.35501,79.998,65.587,342.83
2004-01-02 10:40:00,42.298,2707.7,75.54,120.39,0.33528,79.954,65.552,342.88
2004-01-02 10:41:00,42.215,2706.5,74.761,120.38,0.33668,79.954,65.499,341.79
2004-01-02 10:42:00,42.337,2705.8,75.863,120.41,0.33122,79.868,65.491,342.38
2004-01-02 10:43:00,42.076,2708.3,75.175,120.4,0.32733,80.053,65.498,342.22
2004-01-02 10:44:00,42.627,2710.8,74.242,120.42,0.33887,80.4,65.561,342.35
2004-01-02 10:45:00,42.525,2712.7,74.724,120.42,0.34066,80.505,65.609,342.56
2004-01-02 10:46:00,42.508,2709.5,75.832,120.39,0.32895,80.338,65.659,342.47
2004-01-02 10:47:00,42.289,2707.1,75.356,120.36,0.32595,80.131,65.624,342.1
2004-01-02 10:48:00,42.336,2702.9,75.886,120.41,0.32792,79.859,65.554,341.94
2004-01-02 10:49:00,42.42,2701.1,75.156,120.36,0.32837,79.712,65.419,341.58
2004-01-02 10:50:00,42.522,2701.7,74.933,120.4,0.33086,79.827,65.339,341.63
2004-01-02 10:51:00,42.285,2702.6,75.819,120.41,0.32643,79.922,65.3,341.71
2004-01-02 10:52:00,42.046,2701.1,74.516,120.41,0.34578,80.115,65.327,341.37
2004-01-02 10:53:00,42.586,2701.3,74.562,120.43,0.34567,80.325,65.355,340.81
2004-01-02 10:54:00,42.29,2700.1,75.469,120.39,0.32262,80.29,65.411,340.3
